year,title,published_at,updated_at,category,nominee,artist,workers,img,winner,Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
1976,19th Annual GRAMMY Awards  (1976),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,"Best R&B Vocal Performance, Male",I Wish,Stevie Wonder,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Stevie%2BWonder/Stevie%2520Wonder_1_1_1581552061.jpg?itok=nuRak4iN,True,53324,5IJb3GtAnACyhkrMIdy9mW,Joel Corry;Mabel,Today's Party Hits,I Wish,0,181728,False,0.686,0.856,9,-2.717,0,0.0426,0.0896,0.0,0.0648,0.733,123.997,4,house
1976,19th Annual GRAMMY Awards  (1976),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,"Best R&B Vocal Performance, Male",I Wish,Stevie Wonder,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Stevie%2BWonder/Stevie%2520Wonder_1_1_1581552061.jpg?itok=nuRak4iN,True,53325,7vXR7bMvuo6uShUFo4q6sv,Joel Corry;Mabel,Dance Dance Dance,I Wish,0,181728,False,0.686,0.856,9,-2.717,0,0.0426,0.0896,0.0,0.0648,0.733,123.997,4,house
1975,18th Annual GRAMMY Awards  (1975),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Arrangement Accompanying Vocalist(s),Misty,,"Ray Stevens, arranger (Ray Stevens)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Ray%2BStevens/Ray%2520Stevens_1_1_1581552303.jpg?itok=QDM889F3,True,64734,4keovyJwAJest604xwXXEC,Sarah Vaughan,Desayuno en calma,Misty,0,178400,False,0.194,0.288,5,-10.647,1,0.0359,0.892,1.84e-06,0.336,0.143,66.13,4,jazz
1975,18th Annual GRAMMY Awards  (1975),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Engineered Recording - Non-Classical,Between The Lines,,"Larry Alexander, Brooks Arthur & Russ Payne, engineers (Janis Ian)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Larry%2BAlexander/Larry%2520Alexander_1_1_1581630309.jpg?itok=ZgGVYeRF,True,105074,0xu4nHvp3S4wVFc685Z9EY,Wasted Glitter,Between The Lines,Between The Lines,47,122666,False,0.738,0.63,6,-9.907,0,0.0332,0.235,0.894,0.265,0.603,89.995,4,study
1975,18th Annual GRAMMY Awards  (1975),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Engineered Recording - Non-Classical,Between The Lines,,"Larry Alexander, Brooks Arthur & Russ Payne, engineers (Janis Ian)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Larry%2BAlexander/Larry%2520Alexander_1_1_1581630309.jpg?itok=ZgGVYeRF,True,111478,0oBV4QAfY26kcYqRLRv5ST,Bonobo;Bajka,Days To Come,Between The Lines,42,276573,False,0.745,0.509,10,-10.0,0,0.0395,0.567,0.524,0.661,0.486,99.493,4,trip-hop
1975,18th Annual GRAMMY Awards  (1975),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Album Package,Honey,,"Jim Ladwig, art director (Ohio Players)",,True,782,7AtnW6HeSUsPpA9D59PJyx,Austin Plaine,Honey,Honey,28,191973,False,0.517,0.578,11,-7.37,1,0.0293,0.367,1.42e-06,0.176,0.398,138.178,4,acoustic
1975,18th Annual GRAMMY Awards  (1975),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Album Package,Honey,,"Jim Ladwig, art director (Ohio Players)",,True,17123,5o0TzTBBSaouG2Yi58ZLON,One True God,Honey,Honey,49,143076,False,0.787,0.629,4,-5.782,0,0.0748,0.0122,0.425,0.121,0.46,104.033,4,club
1975,18th Annual GRAMMY Awards  (1975),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Album Package,Honey,,"Jim Ladwig, art director (Ohio Players)",,True,33933,5CsOPVQmxU5ze2StUQziHJ,Dominik Grey,Tomorrow Never Dies,Honey,33,122084,False,0.659,0.576,11,-7.18,1,0.314,0.698,0.0,0.0985,0.249,173.024,4,emo
1975,18th Annual GRAMMY Awards  (1975),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Album Package,Honey,,"Jim Ladwig, art director (Ohio Players)",,True,38192,6HVJF4FWIL3LZyoUGyaWi6,Old Mervs,Honey,Honey,36,240554,False,0.428,0.819,1,-5.252,1,0.0435,0.00165,3.09e-05,0.122,0.586,118.752,4,garage
1975,18th Annual GRAMMY Awards  (1975),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Album Package,Honey,,"Jim Ladwig, art director (Ohio Players)",,True,52062,4Ka61PPLBXcPrUFbEVrFPM,Floyd Cramer,Class of '68,Honey,21,152266,False,0.456,0.132,0,-19.904,1,0.0307,0.719,0.907,0.146,0.494,101.003,4,honky-tonk
1975,18th Annual GRAMMY Awards  (1975),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Album Package,Honey,,"Jim Ladwig, art director (Ohio Players)",,True,85808,6HVJF4FWIL3LZyoUGyaWi6,Old Mervs,Honey,Honey,36,240554,False,0.428,0.819,1,-5.252,1,0.0435,0.00165,3.09e-05,0.122,0.586,118.752,4,punk-rock
1975,18th Annual GRAMMY Awards  (1975),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Album Package,Honey,,"Jim Ladwig, art director (Ohio Players)",,True,90404,2Qhvi6R73Zj3cpzRYzcAww,Bobby Goldsboro,Honey,Honey,60,238733,False,0.399,0.278,7,-13.122,1,0.0291,0.674,0.000694,0.203,0.597,93.189,4,rock-n-roll
1975,18th Annual GRAMMY Awards  (1975),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,"Best R&B Vocal Performance By A Duo, Group Or Chorus",Shining Star,"Earth, Wind & Fire",,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Earth%252C%2BWind%2B%2526%2BFire/Earth%252C%2520Wind%2520%2526%2520Fire_1_1_1578384907.jpg?itok=v5EmyLDc,True,98303,2ICxfKYY5R1EJTIE25r9rZ,Billy Porter;Cinderella Original Motion Picture Cast,Cinderella (Soundtrack from the Amazon Original Movie),Shining Star,43,235723,False,0.627,0.565,0,-4.656,1,0.0525,0.325,0.0,0.131,0.394,105.959,4,show-tunes
1975,18th Annual GRAMMY Awards  (1975),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Soul Gospel Performance,Take Me Back,Andrae Crouch & The Disciples,,,True,7200,3CiZBMNMkRm8CzPD4ZLM6C,Sarah Jarosz,Undercurrent,Take Me Back,58,154200,False,0.416,0.192,11,-12.525,1,0.034,0.911,1.5e-05,0.107,0.222,102.49,4,bluegrass
1975,18th Annual GRAMMY Awards  (1975),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,Best Soul Gospel Performance,Take Me Back,Andrae Crouch & The Disciples,,,True,43911,2X30fR4jrB0b1dBPPKdICb,Beave,Take Me Back,Take Me Back,57,158880,False,0.643,0.807,8,-6.625,1,0.0396,0.407,0.0104,0.127,0.582,124.028,4,groove
1975,18th Annual GRAMMY Awards  (1975),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,"Best Country Vocal Performance, Female",I Can't Help It (If I'm Still In Love With You),Linda Ronstadt,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/lindaronstadt-spotlight-89212366.png?itok=DO_KCk0i,True,52397,5y1RNyzzJDR4mCHzxF8CMr,Hank Williams;Drifting Cowboys,The Original Singles Collection . . . Plus,I Can't Help It (If I'm Still In Love With You),14,144266,False,0.67,0.149,4,-13.795,1,0.0415,0.724,0.0,0.335,0.598,116.096,4,honky-tonk
1975,18th Annual GRAMMY Awards  (1975),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,"Best Country Vocal Performance, Female",I Can't Help It (If I'm Still In Love With You),Linda Ronstadt,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/lindaronstadt-spotlight-89212366.png?itok=DO_KCk0i,True,52707,1JirgX4e9bGq7ECDXysoGL,Hank Williams;Drifting Cowboys,Ramblin’ Man (Undubbed Edition),I Can't Help It (If I'm Still In Love With You),37,145933,False,0.677,0.213,4,-10.569,1,0.0392,0.709,0.0,0.295,0.618,116.091,4,honky-tonk
1975,18th Annual GRAMMY Awards  (1975),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,"Best Country Vocal Performance, Male",Blue Eyes Crying In The Rain,Willie Nelson,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Willie%2BNelson/Willie%2520Nelson_1_1_1578385381.jpg?itok=Dc-WqO_x,True,52951,50YfgmB7KzEu0yXMTxjJrI,Floyd Cramer,Collector's Series,Blue Eyes Crying In The Rain,31,138600,False,0.66,0.167,7,-17.683,1,0.0292,0.172,0.78,0.131,0.427,100.772,4,honky-tonk
1974,17th Annual GRAMMY Awards  (1974),2017-11-28T00:03:45-08:00,2019-09-10T01:11:48-07:00,Song Of The Year,The Way We Were,,"Alan Bergman, Marilyn Bergman & Marvin Hamlisch, songwriters (Barbra Streisand)",,True,75707,0DN6SZlDgqlsIHMbXaxOxN,Emile Pandolfi,Days Of Wine And Roses,The Way We Were,21,282160,False,0.33,0.232,1,-14.112,1,0.0348,0.985,0.939,0.0902,0.0714,65.041,3,new-age
1974,17th Annual GRAMMY Awards  (1974),2017-11-28T00:03:45-08:00,2019-09-10T01:11:48-07:00,Best Instrumental Arrangement,Threshold,,"Pat Williams, arranger (Pat Williams)",,True,24022,6pU9arMMETKXhDmUzvixqx,Cybotron;Dillinja,My Sound (1993-2004),Threshold,19,360200,False,0.618,0.943,1,-4.629,0,0.0569,0.000128,0.834,0.183,0.935,164.819,4,detroit-techno
1974,17th Annual GRAMMY Awards  (1974),2017-11-28T00:03:45-08:00,2019-09-10T01:11:48-07:00,Best Instrumental Arrangement,Threshold,,"Pat Williams, arranger (Pat Williams)",,True,24795,4ElytRh63EPJKRCgm16WhT,Cybotron,Grooverider Presents The Prototype Years,Threshold,5,204466,False,0.533,0.971,7,-4.508,1,0.0586,0.000142,0.902,0.0702,0.746,169.12,4,detroit-techno
1974,17th Annual GRAMMY Awards  (1974),2017-11-28T00:03:45-08:00,2019-09-10T01:11:48-07:00,Best Instrumental Arrangement,Threshold,,"Pat Williams, arranger (Pat Williams)",,True,58797,2UVCKuxhCQ29eUdQys4EpM,Front Line Assembly,Caustic Grip,Threshold,21,314400,False,0.42,0.883,0,-10.344,1,0.066,0.0225,0.659,0.0836,0.435,200.891,4,industrial
1974,17th Annual GRAMMY Awards  (1974),2017-11-28T00:03:45-08:00,2019-09-10T01:11:48-07:00,"Best R&B Vocal Performance By A Duo, Group Or Chorus",Tell Me Something Good,Rufus,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Rufus/Rufus_1_1_1596790798.jpg?itok=FDAkq2Au,True,109181,5krhFNgUcYHwXlNPJJYzFM,Ewan McVicar,Tell Me Something Good,Tell Me Something Good,67,249678,False,0.812,0.796,8,-10.548,1,0.0356,0.00826,0.921,0.365,0.961,125.976,4,techno
1974,17th Annual GRAMMY Awards  (1974),2017-11-28T00:03:45-08:00,2019-09-10T01:11:48-07:00,Best Soul Gospel Performance,In The Ghetto,James Cleveland & The Southern California Community Choir,,,True,78067,2N5a0tqh9yPVc6QLyNnatO,Darius & Finlay;Rusty,Fishing Music,In The Ghetto,0,159117,False,0.58,0.712,10,-6.536,1,0.0324,0.00841,0.00543,0.0821,0.482,100.021,4,party
1974,17th Annual GRAMMY Awards  (1974),2017-11-28T00:03:45-08:00,2019-09-10T01:11:48-07:00,"Best Country Vocal Performance, Female",Love Song,Anne Murray,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Anne%2BMurray/Anne%2520Murray_1_1_1581558822.jpg?itok=dBGIF4ua,True,169,4E6cwWJWZw2zWf7VFbH7wf,Sara Bareilles,Little Voice,Love Song,73,258826,False,0.583,0.786,2,-3.142,0,0.0301,0.0208,0.0,0.188,0.573,123.055,4,acoustic
1974,17th Annual GRAMMY Awards  (1974),2017-11-28T00:03:45-08:00,2019-09-10T01:11:48-07:00,"Best Country Vocal Performance, Female",Love Song,Anne Murray,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Anne%2BMurray/Anne%2520Murray_1_1_1581558822.jpg?itok=dBGIF4ua,True,12250,2XEtdVgbgltXfzVQppAkbi,Khalil Fong,未來,Love Song,48,269293,False,0.627,0.408,5,-9.87,1,0.052,0.626,0.0,0.315,0.337,114.744,4,cantopop
1974,17th Annual GRAMMY Awards  (1974),2017-11-28T00:03:45-08:00,2019-09-10T01:11:48-07:00,"Best Country Vocal Performance, Female",Love Song,Anne Murray,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Anne%2BMurray/Anne%2520Murray_1_1_1581558822.jpg?itok=dBGIF4ua,True,21643,4CZjdmlZn9A3SgpjLO7FRC,Larry Gaaga;Duncan Mighty;Victor AD,Africa Rising Vol.3,Love Song,0,236000,False,0.826,0.517,0,-7.623,1,0.318,0.531,0.00302,0.0759,0.694,108.133,4,dancehall
1974,17th Annual GRAMMY Awards  (1974),2017-11-28T00:03:45-08:00,2019-09-10T01:11:48-07:00,"Best Country Vocal Performance, Female",Love Song,Anne Murray,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Anne%2BMurray/Anne%2520Murray_1_1_1581558822.jpg?itok=dBGIF4ua,True,21644,6gGrF7Ua39cuPJA09Sxi5G,Larry Gaaga;Duncan Mighty;Victor AD,Africa Rising Vol.4,Love Song,0,236000,False,0.826,0.517,0,-7.623,1,0.318,0.531,0.00302,0.0759,0.694,108.133,4,dancehall
1974,17th Annual GRAMMY Awards  (1974),2017-11-28T00:03:45-08:00,2019-09-10T01:11:48-07:00,"Best Country Vocal Performance, Female",Love Song,Anne Murray,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Anne%2BMurray/Anne%2520Murray_1_1_1581558822.jpg?itok=dBGIF4ua,True,70557,2XEtdVgbgltXfzVQppAkbi,Khalil Fong,未來,Love Song,48,269293,False,0.627,0.408,5,-9.87,1,0.052,0.626,0.0,0.315,0.337,114.744,4,mandopop
1974,17th Annual GRAMMY Awards  (1974),2017-11-28T00:03:45-08:00,2019-09-10T01:11:48-07:00,"Best Country Vocal Performance, Female",Love Song,Anne Murray,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Anne%2BMurray/Anne%2520Murray_1_1_1581558822.jpg?itok=dBGIF4ua,True,113806,3DY5GOnDQXNKP0fNXcnW2U,one sonic society;Elle Limebear,Love Song,Love Song,43,214693,False,0.487,0.568,11,-8.444,0,0.0395,0.811,0.000107,0.135,0.291,187.774,4,world-music
1974,17th Annual GRAMMY Awards  (1974),2017-11-28T00:03:45-08:00,2019-09-10T01:11:48-07:00,Best Country Vocal Performance By A Duo Or Group,Fairytale,The Pointer Sisters,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Pointer%2BSisters/Pointer%2520Sisters_1_1_1581553578.jpg?itok=e1wr3-UF,True,11263,1e3hPMCGrwPXYZ1DQhsiCE,Harry Gregson-Williams;John Powell,Shrek (Original Motion Picture Score),Fairytale,57,86693,False,0.0877,0.163,8,-18.769,1,0.0362,0.722,0.501,0.463,0.103,83.13,3,british
1974,17th Annual GRAMMY Awards  (1974),2017-11-28T00:03:45-08:00,2019-09-10T01:11:48-07:00,Best Country Vocal Performance By A Duo Or Group,Fairytale,The Pointer Sisters,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Pointer%2BSisters/Pointer%2520Sisters_1_1_1581553578.jpg?itok=e1wr3-UF,True,28068,5kkGFMcYcX1h3sQkyJcLHo,Culture Code;Amanda Collis,Fairytale,Fairytale,48,193000,False,0.644,0.628,5,-6.765,1,0.0544,0.0334,0.0,0.173,0.448,97.042,4,dub
1974,17th Annual GRAMMY Awards  (1974),2017-11-28T00:03:45-08:00,2019-09-10T01:11:48-07:00,Best Country Vocal Performance By A Duo Or Group,Fairytale,The Pointer Sisters,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Pointer%2BSisters/Pointer%2520Sisters_1_1_1581553578.jpg?itok=e1wr3-UF,True,29072,5kkGFMcYcX1h3sQkyJcLHo,Culture Code;Amanda Collis,Fairytale,Fairytale,48,193000,False,0.644,0.628,5,-6.765,1,0.0544,0.0334,0.0,0.173,0.448,97.042,4,dubstep
1974,17th Annual GRAMMY Awards  (1974),2017-11-28T00:03:45-08:00,2019-09-10T01:11:48-07:00,Best Country Vocal Performance By A Duo Or Group,Fairytale,The Pointer Sisters,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Pointer%2BSisters/Pointer%2520Sisters_1_1_1581553578.jpg?itok=e1wr3-UF,True,83982,2N85JtbjMKeqNUgz7PqHFD,Marshmello,Shockwave,Fairytale,45,155586,False,0.56,0.919,6,-4.344,1,0.0325,0.000253,0.957,0.346,0.568,144.964,4,progressive-house
1974,17th Annual GRAMMY Awards  (1974),2017-11-28T00:03:45-08:00,2019-09-10T01:11:48-07:00,Best Country Vocal Performance By A Duo Or Group,Fairytale,The Pointer Sisters,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Pointer%2BSisters/Pointer%2520Sisters_1_1_1581553578.jpg?itok=e1wr3-UF,True,94389,4eDtZP99H6xfasP4Tku9Ee,Livingston,Lighthouse,Fairytale,62,169200,False,0.704,0.53,10,-5.78,1,0.102,0.358,0.0,0.3,0.606,100.151,4,sad
1974,17th Annual GRAMMY Awards  (1974),2017-11-28T00:03:45-08:00,2019-09-10T01:11:48-07:00,Best Inspirational Performance (Non-Classical),How Great Thou Art,Elvis Presley,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Elvis%2BPresley/ELVIS%2520PRESLEY_1_1_1591112954.jpg?itok=FMXMJvAW,True,113480,1SnZi2eVU2kcXRNJT6ek4J,Shane & Shane,"Hymns, Vol. 1",How Great Thou Art,49,294386,False,0.46,0.509,2,-6.997,1,0.0303,0.289,0.000143,0.351,0.297,115.89,4,world-music
1974,17th Annual GRAMMY Awards  (1974),2017-11-28T00:03:45-08:00,2019-09-10T01:11:48-07:00,Album Of Best Original Score Written For A Motion Picture Or A Television Special,The Way We Were,,"Alan Bergman, Marilyn Bergman & Marvin Hamlisch, composers (Barbra Streisand)",,True,75707,0DN6SZlDgqlsIHMbXaxOxN,Emile Pandolfi,Days Of Wine And Roses,The Way We Were,21,282160,False,0.33,0.232,1,-14.112,1,0.0348,0.985,0.939,0.0902,0.0714,65.041,3,new-age
1973,16th Annual GRAMMY Awards  (1973),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,Record Of The Year,Killing Me Softly With His Song,Roberta Flack,"Joel Dorn, producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Roberta%2BFlack/Roberta%2520Flack_1_1_1575365614.jpg?itok=xIenBn49,True,25205,3gsCAGsWr6pUm1Vy7CPPob,Roberta Flack,Killing Me Softly,Killing Me Softly With His Song,72,286920,False,0.476,0.381,5,-10.238,0,0.0342,0.727,0.0,0.0614,0.33,121.948,4,disco
1973,16th Annual GRAMMY Awards  (1973),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,Record Of The Year,Killing Me Softly With His Song,Roberta Flack,"Joel Dorn, producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Roberta%2BFlack/Roberta%2520Flack_1_1_1575365614.jpg?itok=xIenBn49,True,103876,3gsCAGsWr6pUm1Vy7CPPob,Roberta Flack,Killing Me Softly,Killing Me Softly With His Song,72,286920,False,0.476,0.381,5,-10.238,0,0.0342,0.727,0.0,0.0614,0.33,121.948,4,soul
1973,16th Annual GRAMMY Awards  (1973),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,Song Of The Year,Killing Me Softly With His Song,,"Charles Fox & Norman Gimbel, songwriters (Roberta Flack)",,True,25205,3gsCAGsWr6pUm1Vy7CPPob,Roberta Flack,Killing Me Softly,Killing Me Softly With His Song,72,286920,False,0.476,0.381,5,-10.238,0,0.0342,0.727,0.0,0.0614,0.33,121.948,4,disco
1973,16th Annual GRAMMY Awards  (1973),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,Song Of The Year,Killing Me Softly With His Song,,"Charles Fox & Norman Gimbel, songwriters (Roberta Flack)",,True,103876,3gsCAGsWr6pUm1Vy7CPPob,Roberta Flack,Killing Me Softly,Killing Me Softly With His Song,72,286920,False,0.476,0.381,5,-10.238,0,0.0342,0.727,0.0,0.0614,0.33,121.948,4,soul
1973,16th Annual GRAMMY Awards  (1973),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,Best Arrangement Accompanying Vocalist(s),Live And Let Die,,"George Martin, arranger (Paul McCartney & Wings)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/georgemartin-spotlight-514811100.png?itok=b-Se_ovM,True,47324,0rFWuqFgHAfuzE8uSB9TWR,Guns N' Roses,Use Your Illusion I,Live And Let Die,72,182733,False,0.262,0.777,11,-8.671,1,0.0632,0.0109,0.113,0.12,0.264,152.5,4,hard-rock
1973,16th Annual GRAMMY Awards  (1973),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,Best Arrangement Accompanying Vocalist(s),Live And Let Die,,"George Martin, arranger (Paul McCartney & Wings)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/georgemartin-spotlight-514811100.png?itok=b-Se_ovM,True,71644,0rFWuqFgHAfuzE8uSB9TWR,Guns N' Roses,Use Your Illusion I,Live And Let Die,72,182733,False,0.262,0.777,11,-8.671,1,0.0632,0.0109,0.113,0.12,0.264,152.5,4,metal
1973,16th Annual GRAMMY Awards  (1973),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,Best Jazz Performance By A Big Band,Giant Steps,Woody Herman,,,True,27646,4tPMiv9ohCmHqZwHMuZhX8,Shapeshifter,Rituals,Giant Steps,17,272268,False,0.403,0.849,9,-6.209,0,0.217,0.00216,0.000208,0.328,0.347,170.079,4,drum-and-bass
1973,16th Annual GRAMMY Awards  (1973),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,"Best Pop Vocal Performance, Female",Killing Me Softly With His Song,Roberta Flack,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Roberta%2BFlack/Roberta%2520Flack_1_1_1575365614.jpg?itok=xIenBn49,True,25205,3gsCAGsWr6pUm1Vy7CPPob,Roberta Flack,Killing Me Softly,Killing Me Softly With His Song,72,286920,False,0.476,0.381,5,-10.238,0,0.0342,0.727,0.0,0.0614,0.33,121.948,4,disco
1973,16th Annual GRAMMY Awards  (1973),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,"Best Pop Vocal Performance, Female",Killing Me Softly With His Song,Roberta Flack,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Roberta%2BFlack/Roberta%2520Flack_1_1_1575365614.jpg?itok=xIenBn49,True,103876,3gsCAGsWr6pUm1Vy7CPPob,Roberta Flack,Killing Me Softly,Killing Me Softly With His Song,72,286920,False,0.476,0.381,5,-10.238,0,0.0342,0.727,0.0,0.0614,0.33,121.948,4,soul
1973,16th Annual GRAMMY Awards  (1973),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,"Best R&B Vocal Performance, Male",Superstition,Stevie Wonder,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Stevie%2BWonder/Stevie%2520Wonder_1_1_1581552061.jpg?itok=nuRak4iN,True,37078,4gcTWm58MmrRDhPjyLZRIj,Stevie Wonder,Halloween Scary Party,Superstition,0,267733,False,0.611,0.583,1,-14.182,1,0.0668,0.057,0.0195,0.0857,0.877,100.82,4,funk
1973,16th Annual GRAMMY Awards  (1973),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,"Best R&B Vocal Performance, Male",Superstition,Stevie Wonder,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Stevie%2BWonder/Stevie%2520Wonder_1_1_1581552061.jpg?itok=nuRak4iN,True,37103,7yss3y4G3zjtufzx8adHMb,Stevie Wonder,Halloween Hits,Superstition,4,267733,False,0.611,0.583,1,-14.182,1,0.0668,0.057,0.0195,0.0857,0.877,100.82,4,funk
1973,16th Annual GRAMMY Awards  (1973),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,"Best R&B Vocal Performance, Male",Superstition,Stevie Wonder,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Stevie%2BWonder/Stevie%2520Wonder_1_1_1581552061.jpg?itok=nuRak4iN,True,37122,7fSqV7QeQSZaihS4X5O78n,Stevie Wonder,Halloween Kids Party 2022,Superstition,0,267733,False,0.611,0.583,1,-14.182,1,0.0668,0.057,0.0195,0.0857,0.877,100.82,4,funk
1973,16th Annual GRAMMY Awards  (1973),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,"Best R&B Vocal Performance, Male",Superstition,Stevie Wonder,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Stevie%2BWonder/Stevie%2520Wonder_1_1_1581552061.jpg?itok=nuRak4iN,True,57237,7fSqV7QeQSZaihS4X5O78n,Stevie Wonder,Halloween Kids Party 2022,Superstition,0,267733,False,0.611,0.583,1,-14.182,1,0.0668,0.057,0.0195,0.0857,0.877,100.82,4,indie
1973,16th Annual GRAMMY Awards  (1973),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,"Best R&B Vocal Performance, Male",Superstition,Stevie Wonder,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Stevie%2BWonder/Stevie%2520Wonder_1_1_1581552061.jpg?itok=nuRak4iN,True,57256,7yss3y4G3zjtufzx8adHMb,Stevie Wonder,Halloween Hits,Superstition,4,267733,False,0.611,0.583,1,-14.182,1,0.0668,0.057,0.0195,0.0857,0.877,100.82,4,indie
1973,16th Annual GRAMMY Awards  (1973),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,"Best R&B Vocal Performance, Male",Superstition,Stevie Wonder,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Stevie%2BWonder/Stevie%2520Wonder_1_1_1581552061.jpg?itok=nuRak4iN,True,57275,4gcTWm58MmrRDhPjyLZRIj,Stevie Wonder,Halloween Scary Party,Superstition,0,267733,False,0.611,0.583,1,-14.182,1,0.0668,0.057,0.0195,0.0857,0.877,100.82,4,indie
1973,16th Annual GRAMMY Awards  (1973),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,"Best R&B Vocal Performance, Male",Superstition,Stevie Wonder,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Stevie%2BWonder/Stevie%2520Wonder_1_1_1581552061.jpg?itok=nuRak4iN,True,103103,7fSqV7QeQSZaihS4X5O78n,Stevie Wonder,Halloween Kids Party 2022,Superstition,0,267733,False,0.611,0.583,1,-14.182,1,0.0668,0.057,0.0195,0.0857,0.877,100.82,4,soul
